coc_id,year,field_id,class,manual_value,auto_value,source_page,reason
NJ-510,2024,1d_9b_3,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_4,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_5,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_6,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_7,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_8,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_9,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_10,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_11,A_categorical,Yes,,,auto_blank
NJ-510,2024,1c_4c_5_mou,A_categorical,No,,,auto_blank
NJ-510,2024,1c_4c_5_oth,A_categorical,No,,,auto_blank
NJ-510,2024,1d_10a_1_years,B_integer,2.0,,,auto_blank
NJ-510,2024,1d_10a_1_unsheltered,B_integer,4.0,,,auto_blank
NJ-510,2024,2a_5_1_non_vsp,B_integer,20.0,,,auto_blank
NJ-510,2024,2a_5_1_vsp,B_integer,42.0,,,auto_blank
NJ-510,2024,2a_5_1_hmis,B_integer,20.0,,,auto_blank
NJ-510,2024,2a_5_1_coverage,B_percent,0.32,,,auto_blank
NJ-510,2024,2a_5_2_non_vsp,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_2_vsp,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_2_hmis,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_2_coverage,B_percent,0.0,,,auto_blank
NJ-510,2024,2a_5_3_non_vsp,B_integer,12.0,,,auto_blank
NJ-510,2024,2a_5_3_vsp,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_3_hmis,B_integer,12.0,,,auto_blank
NJ-510,2024,2a_5_3_coverage,B_percent,1.0,,,auto_blank
NJ-510,2024,2a_5_4_non_vsp,B_integer,236.0,,,auto_blank
NJ-510,2024,2a_5_4_vsp,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_4_hmis,B_integer,236.0,,,auto_blank
NJ-510,2024,2a_5_4_coverage,B_percent,1.0,,,auto_blank
NJ-510,2024,2a_5_5_non_vsp,B_integer,295.0,,,auto_blank
NJ-510,2024,2a_5_5_vsp,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_5_hmis,B_integer,50.0,,,auto_blank
NJ-510,2024,2a_5_5_coverage,B_percent,0.169,,,auto_blank
NJ-510,2024,2a_5_6_non_vsp,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_6_vsp,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_6_hmis,B_integer,0.0,,,auto_blank
NJ-510,2024,2a_5_6_coverage,B_percent,0.0,,,auto_blank
NJ-510,2024,3a_2,A_categorical,Yes,,,auto_blank
NM-500,2024,1c_4c_4_oth,A_categorical,Yes,No,12,manual='Yes'/auto='No'
NM-500,2024,1c_5c_1_proj,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_1_ces,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_2_proj,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_2_ces,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_3_proj,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_3_ces,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_4_proj,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_4_ces,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_5_proj,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_5_ces,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_6_proj,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_5c_6_ces,A_categorical,,Yes,15,manual_blank
NM-500,2024,1c_4_2,A_categorical,No,Yes,10,manual='No'/auto='Yes'
NV-500,2024,2a_5_3_non_vsp,B_integer,,703,47,manual_blank
NV-500,2024,2a_5_3_vsp,B_integer,,0,47,manual_blank
NV-500,2024,2a_5_3_hmis,B_integer,,703,47,manual_blank
NV-500,2024,2a_5_3_coverage,B_percent,,1.0,47,manual_blank
NV-500,2024,2a_5_4_non_vsp,B_integer,,1872,47,manual_blank
NV-500,2024,2a_5_4_vsp,B_integer,,50,47,manual_blank
NV-500,2024,2a_5_4_hmis,B_integer,,1872,47,manual_blank
NV-500,2024,2a_5_4_coverage,B_percent,,1.0,47,manual_blank
NV-500,2024,2a_5_5_non_vsp,B_integer,,2142,47,manual_blank
NV-500,2024,2a_5_5_vsp,B_integer,,0,47,manual_blank
NV-500,2024,2a_5_5_hmis,B_integer,,2142,47,manual_blank
NV-500,2024,2a_5_5_coverage,B_percent,,1.0,47,manual_blank
NV-500,2024,2a_5_6_non_vsp,B_integer,,628,47,manual_blank
NV-500,2024,2a_5_6_vsp,B_integer,,0,47,manual_blank
NV-500,2024,2a_5_6_hmis,B_integer,,628,47,manual_blank
NV-500,2024,2a_5_6_coverage,B_percent,,1.0,47,manual_blank
NV-500,2024,2a_6,A_categorical,,Yes,48,manual_blank
NV-500,2024,3a_1,A_categorical,,Yes,58,manual_blank
NV-500,2024,3a_2,A_categorical,,Yes,58,manual_blank
NV-500,2024,3c_1,A_categorical,,No,62,manual_blank
NV-500,2024,4a_1,A_categorical,,Yes,63,manual_blank
NV-501,2024,1a_1b,C_label,Reno/Sparks/Washoe County CoC,"Reno, Sparks/Washoe County CoC",2,"manual='reno/sparks/washoe county coc'/auto='reno, sparks/washoe county coc'"
NV-501,2024,1c_4c_4_mou,A_categorical,Yes,No,12,manual='Yes'/auto='No'
NV-501,2024,1c_4_2,A_categorical,Yes,No,10,manual='Yes'/auto='No'
NY-501,2024,1a_1b,C_label,"City of Elmira, Steuben, Allegany, Chemung, Livingston Counties COC","Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",2,"manual='city of elmira, steuben, allegany, chemung, livingston counties coc'/auto='elmira/steuben, allegany, livingston, chemung, schuyler counties coc'"
NY-501,2024,1c_5c_2_proj,A_categorical,No,Yes,15,manual='No'/auto='Yes'
NY-501,2024,1c_5c_2_ces,A_categorical,No,Yes,15,manual='No'/auto='Yes'
NY-501,2024,1c_4_2,A_categorical,Yes,No,10,manual='Yes'/auto='No'
NY-505,2024,1b_1_28_meetings,A_categorical,Yes,Nonexistent,4,manual='Yes'/auto='Nonexistent'
NY-505,2024,1b_1_28_voted,A_categorical,Yes,No,4,manual='Yes'/auto='No'
NY-505,2024,1b_1_28_ces,A_categorical,Yes,No,4,manual='Yes'/auto='No'
NY-505,2024,1b_1_29_meetings,A_categorical,Nonexistent,Yes,4,manual='Nonexistent'/auto='Yes'
NY-505,2024,2a_5_2_coverage,B_percent,0.0,1.0,44,manual=0.0/auto=100.0
NY-510,2024,1a_1b,C_label,Ithaca/Tomkins County CoC,Ithaca/Tompkins County CoC,23,manual='ithaca/tomkins county coc'/auto='ithaca/tompkins county coc'
NY-510,2024,1d_9_1,A_categorical,,Yes,53,manual_blank
NY-511,2024,1a_1b,C_label,"Binghamton, Union Town/Broome,
Otsego, Chenango, Delaware, Cortland, Tioga
Counties CoC","Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga",2,"manual='binghamton, union town/broome, otsego, chenango, delaware, cortland, tioga counties coc'/auto='binghamton, union town/broome, otsego, chenango, delaware, cortland, tioga'"
NY-511,2024,1b_1_5_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NY-511,2024,1b_1_5_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NY-511,2024,1b_1_6_voted,A_categorical,No,Yes,3,manual='No'/auto='Yes'
NY-511,2024,1b_1_6_ces,A_categorical,No,Yes,3,manual='No'/auto='Yes'
NY-511,2024,1b_1_8_meetings,A_categorical,Yes,Nonexistent,3,manual='Yes'/auto='Nonexistent'
NY-511,2024,1b_1_8_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NY-511,2024,1b_1_8_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NY-512,2024,1b_1_18_ces,A_categorical,Yes,No,4,manual='Yes'/auto='No'
NY-512,2024,1d_2_1,B_integer,10.0,11.0,23,manual=10/auto=11
NY-512,2024,1d_2_2,B_integer,10.0,11.0,23,manual=10/auto=11
NY-513,2024,1d_2_1,B_integer,Empty,,,auto_blank
NY-513,2024,1d_2_2,B_integer,Empty,,,auto_blank
NY-513,2024,1d_2_3,B_percent,Empty,,,auto_blank
NY-514,2024,1b_1_2_ces,A_categorical,Yes,No,2,manual='Yes'/auto='No'
NY-518,2024,1b_1_13_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NY-518,2024,2a_5_4_coverage,B_percent,!00%,1.0,46,cast_fail manual='!00%'/auto=1.0
NY-522,2024,1a_3,A_categorical,UFC,UFA,2,manual='UFC'/auto='UFA'
NY-522,2024,1c_4c_4_mou,A_categorical,Yes,No,12,manual='Yes'/auto='No'
NY-522,2024,2a_5_1_non_vsp,B_integer,,42,48,manual_blank
NY-522,2024,2a_5_1_vsp,B_integer,,18,48,manual_blank
NY-522,2024,2a_5_1_hmis,B_integer,,42,48,manual_blank
NY-522,2024,2a_5_1_coverage,B_percent,,1.0,48,manual_blank
NY-522,2024,2a_5_2_non_vsp,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_2_vsp,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_2_hmis,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_2_coverage,B_percent,,0.0,48,manual_blank
NY-522,2024,2a_5_3_non_vsp,B_integer,,10,48,manual_blank
NY-522,2024,2a_5_3_vsp,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_3_hmis,B_integer,,10,48,manual_blank
NY-522,2024,2a_5_3_coverage,B_percent,,1.0,48,manual_blank
NY-522,2024,2a_5_4_non_vsp,B_integer,,98,48,manual_blank
NY-522,2024,2a_5_4_vsp,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_4_hmis,B_integer,,98,48,manual_blank
NY-522,2024,2a_5_4_coverage,B_percent,,1.0,48,manual_blank
NY-522,2024,2a_5_5_non_vsp,B_integer,,465,48,manual_blank
NY-522,2024,2a_5_5_vsp,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_5_hmis,B_integer,,465,48,manual_blank
NY-522,2024,2a_5_5_coverage,B_percent,,1.0,48,manual_blank
NY-522,2024,2a_5_6_non_vsp,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_6_vsp,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_6_hmis,B_integer,,0,48,manual_blank
NY-522,2024,2a_5_6_coverage,B_percent,,0.0,48,manual_blank
NY-522,2024,1c_4_3,A_categorical,No,Yes,10,manual='No'/auto='Yes'
NY-522,2024,2a_6,A_categorical,,Yes,49,manual_blank
NY-522,2024,3a_1,A_categorical,,Yes,60,manual_blank
NY-522,2024,3a_2,A_categorical,,Yes,60,manual_blank
NY-522,2024,3c_1,A_categorical,,No,63,manual_blank
NY-522,2024,4a_1,A_categorical,,No,64,manual_blank
NY-523,2024,1a_1b,C_label,"Glens Falls, Saratoga

Springs/Saratoga, Washington, Warren, Hamilton
Counties CoC","Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton",2,"manual='glens falls, saratoga springs/saratoga, washington, warren, hamilton counties coc'/auto='glens falls, saratoga springs/saratoga, washington, warren, hamilton'"
NY-523,2024,1b_1_7_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NY-523,2024,1d_2_1,B_integer,Empty,,,auto_blank
NY-523,2024,1d_2_2,B_integer,Empty,,,auto_blank
NY-523,2024,1c_4c_9_oth,A_categorical,Yes,No,12,manual='Yes'/auto='No'
NY-523,2024,1d_10a_1_years,B_integer,Empty,,,auto_blank
NY-523,2024,1d_10a_1_unsheltered,B_integer,Empty,,,auto_blank
NY-523,2024,1d_10a_2_years,B_integer,Empty,,,auto_blank
NY-523,2024,1d_10a_2_unsheltered,B_integer,Empty,,,auto_blank
NY-523,2024,1d_10a_3_years,B_integer,Empty,,,auto_blank
NY-523,2024,1d_10a_3_unsheltered,B_integer,Empty,,,auto_blank
NY-523,2024,1d_10a_4_years,B_integer,Empty,,,auto_blank
NY-523,2024,1d_10a_4_unsheltered,B_integer,Empty,,,auto_blank
NY-523,2024,3a_1,A_categorical,Empty,,,auto_blank
NY-523,2024,3a_2,A_categorical,Empty,,,auto_blank
NY-525,2024,1c_7c_2,A_categorical,Yes,No,21,manual='Yes'/auto='No'
NY-525,2024,1c_7c_6,A_categorical,Yes,No,21,manual='Yes'/auto='No'
NY-525,2024,2a_5_1_coverage,B_percent,0.9276,0.9275,45,manual=92.76/auto=92.75
NY-600,2024,1c_1_6,A_categorical,No,Yes,9,manual='No'/auto='Yes'
NY-600,2024,1c_1_8,A_categorical,Yes,No,9,manual='Yes'/auto='No'
NY-601,2024,1b_1_20_ces,A_categorical,Yes,No,4,manual='Yes'/auto='No'
NY-604,2024,1a_4,C_label,Westchester County Dept. of Community Mental Health,Westchester County Department of Social Services,2,manual='westchester county dept. of community mental health'/auto='westchester county department of social services'
NY-604,2024,1b_1_10_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NY-608,2024,1c_1_9,A_categorical,Nonexistent,Yes,8,manual='Nonexistent'/auto='Yes'
NY-608,2024,1c_1_10,A_categorical,Yes,Nonexistent,8,manual='Yes'/auto='Nonexistent'
NY-608,2024,1d_2_1,B_integer,Empty,,,auto_blank
NY-608,2024,1d_2_2,B_integer,Empty,,,auto_blank
NY-608,2024,1d_10a_1_years,B_integer,Empty,,,auto_blank
NY-608,2024,1d_10a_1_unsheltered,B_integer,Empty,,,auto_blank
NY-608,2024,1d_10a_2_years,B_integer,Empty,,,auto_blank
NY-608,2024,1d_10a_2_unsheltered,B_integer,Empty,,,auto_blank
NY-608,2024,1d_10a_3_years,B_integer,Empty,,,auto_blank
NY-608,2024,1d_10a_3_unsheltered,B_integer,Empty,,,auto_blank
NY-608,2024,1d_10a_4_years,B_integer,Empty,,,auto_blank
NY-608,2024,1d_10a_4_unsheltered,B_integer,Empty,,,auto_blank
NY-608,2024,3a_1,A_categorical,Empty,,,auto_blank
NY-608,2024,3a_2,A_categorical,Empty,,,auto_blank
OH-500,2024,2a_5_3_hmis,B_integer,283.0,263,49,manual=283/auto=263
OH-504,2024,1c_4c_4_mou,A_categorical,No,Yes,10,manual='No'/auto='Yes'
OH-504,2024,2a_5_5_non_vsp,B_integer,451.0,492,35,manual=451/auto=492
OH-508,2024,1c_1_8,A_categorical,Yes,No,9,manual='Yes'/auto='No'
OK-500,2024,1d_9b_5,A_categorical,No,Yes,28,manual='No'/auto='Yes'
OK-501,2024,2a_5_5_coverage,B_percent,1.0,0.986,48,manual=100.0/auto=98.6
OK-504,2024,2a_5_2_non_vsp,B_integer,0.0,,,auto_blank
OK-504,2024,2a_5_2_vsp,B_integer,0.0,,,auto_blank
OK-504,2024,2a_5_2_hmis,B_integer,0.0,,,auto_blank
OK-504,2024,2a_5_2_coverage,B_percent,0.0,,,auto_blank
OK-504,2024,2a_5_3_coverage,B_percent,Empty,0.0,40,cast_fail manual='Empty'/auto=0.0
OK-504,2024,2a_5_6_non_vsp,B_integer,0.0,,,auto_blank
OK-504,2024,2a_5_6_vsp,B_integer,0.0,,,auto_blank
OK-504,2024,2a_5_6_hmis,B_integer,0.0,,,auto_blank
OK-504,2024,2a_5_6_coverage,B_percent,0.0,,,auto_blank
OK-505,2024,1b_1_18_meetings,A_categorical,Nonexistent,Yes,4,manual='Nonexistent'/auto='Yes'
OK-505,2024,1b_1_18_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
OK-505,2024,1b_1_18_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
OK-505,2024,1b_1_20_meetings,A_categorical,Yes,Nonexistent,4,manual='Yes'/auto='Nonexistent'
OK-505,2024,1b_1_20_voted,A_categorical,Yes,No,4,manual='Yes'/auto='No'
OK-505,2024,1b_1_20_ces,A_categorical,Yes,No,4,manual='Yes'/auto='No'
OK-505,2024,1b_1_31_meetings,A_categorical,Yes,,,auto_blank
OK-505,2024,1b_1_31_voted,A_categorical,Yes,,,auto_blank
OK-505,2024,1b_1_31_ces,A_categorical,Empty,,,auto_blank
OK-505,2024,1d_4_3_policymakers,A_categorical,No,Yes,15,manual='No'/auto='Yes'
OK-505,2024,1d_9b_6,A_categorical,No,Yes,18,manual='No'/auto='Yes'
OK-505,2024,1d_10a_1_years,B_integer,Empty,,,auto_blank
OK-505,2024,1d_10a_1_unsheltered,B_integer,Empty,,,auto_blank
OK-505,2024,1d_10a_2_years,B_integer,Empty,,,auto_blank
OK-505,2024,1d_10a_2_unsheltered,B_integer,Empty,,,auto_blank
OK-505,2024,1d_10a_3_years,B_integer,Empty,,,auto_blank
OK-505,2024,1d_10a_3_unsheltered,B_integer,Empty,,,auto_blank
OK-505,2024,1d_10a_4_years,B_integer,Empty,,,auto_blank
OK-505,2024,1d_10a_4_unsheltered,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_1_non_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_1_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_1_hmis,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_1_coverage,B_percent,Empty,,,auto_blank
OK-505,2024,2a_5_2_non_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_2_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_2_hmis,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_2_coverage,B_percent,Empty,,,auto_blank
OK-505,2024,2a_5_3_non_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_3_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_3_hmis,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_3_coverage,B_percent,Empty,,,auto_blank
OK-505,2024,2a_5_4_non_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_4_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_4_hmis,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_4_coverage,B_percent,Empty,,,auto_blank
OK-505,2024,2a_5_5_non_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_5_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_5_hmis,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_5_coverage,B_percent,Empty,,,auto_blank
OK-505,2024,2a_5_6_non_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_6_vsp,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_6_hmis,B_integer,Empty,,,auto_blank
OK-505,2024,2a_5_6_coverage,B_percent,Empty,,,auto_blank
OK-505,2024,1d_9_1,A_categorical,Empty,Yes,18,manual='Empty'/auto='Yes'
OK-505,2024,2a_6,A_categorical,Empty,No,40,manual='Empty'/auto='No'
OR-502,2024,2a_5_5_non_vsp,B_integer,1330.0,133,48,manual=1330/auto=133
OR-503,2024,1c_4c_1_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_1_oth,A_categorical,Yes,,,auto_blank
OR-503,2024,1c_4c_2_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_2_oth,A_categorical,Yes,,,auto_blank
OR-503,2024,1c_4c_3_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_3_oth,A_categorical,Yes,,,auto_blank
OR-503,2024,1c_4c_4_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_4_oth,A_categorical,Yes,,,auto_blank
OR-503,2024,1c_4c_5_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_5_oth,A_categorical,Yes,,,auto_blank
OR-503,2024,1c_4c_6_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_6_oth,A_categorical,Yes,,,auto_blank
OR-503,2024,1c_4c_7_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_7_oth,A_categorical,Yes,,,auto_blank
OR-503,2024,1c_4c_8_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_8_oth,A_categorical,Yes,,,auto_blank
OR-503,2024,1c_4c_9_mou,A_categorical,Empty,,,auto_blank
OR-503,2024,1c_4c_9_oth,A_categorical,No,,,auto_blank
OR-504,2024,1c_4c_2_mou,A_categorical,No,Yes,12,manual='No'/auto='Yes'
OR-505,2024,1b_1_16_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
OR-505,2024,2a_5_2_non_vsp,B_integer,0.0,,,auto_blank
OR-505,2024,2a_5_2_vsp,B_integer,0.0,,,auto_blank
OR-505,2024,2a_5_2_hmis,B_integer,0.0,,,auto_blank
OR-505,2024,2a_5_2_coverage,B_percent,Empty,,,auto_blank
OR-506,2024,1b_1_13_ces,A_categorical,No,Yes,3,manual='No'/auto='Yes'
PA-502,2024,1c_3_5,A_categorical,No,Yes,9,manual='No'/auto='Yes'
PA-502,2024,2a_5_5_vsp,B_integer,7.0,0,43,manual=7/auto=0
PA-509,2024,1a_4,C_label,"Commonwealth of Pennsylvania - Department of
Community and Economic Development",Commonwealth of Pennsylvania - Department of Commu,2,manual='commonwealth of pennsylvania - department of community and economic development'/auto='commonwealth of pennsylvania - department of commu'
PA-511,2024,1b_1_7_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
PA-511,2024,2a_5_2_non_vsp,B_integer,0.0,,,auto_blank
PA-511,2024,2a_5_2_vsp,B_integer,0.0,,,auto_blank
PA-511,2024,2a_5_2_hmis,B_integer,0.0,,,auto_blank
PA-511,2024,2a_5_2_coverage,B_percent,Empty,,,auto_blank
PA-511,2024,2a_5_6_non_vsp,B_integer,136.0,,,auto_blank
PA-511,2024,2a_5_6_vsp,B_integer,0.0,,,auto_blank
PA-511,2024,2a_5_6_hmis,B_integer,0.0,,,auto_blank
PA-511,2024,2a_5_6_coverage,B_percent,Empty,,,auto_blank
PA-603,2024,1b_1_7_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
PA-603,2024,1b_1_7_ces,A_categorical,No,Yes,3,manual='No'/auto='Yes'
PA-605,2024,1d_9b_8,A_categorical,No,Yes,32,manual='No'/auto='Yes'
PR-503,2024,1c_4c_2_oth,A_categorical,Yes,No,12,manual='Yes'/auto='No'
PR-503,2024,2a_5_6_coverage,B_percent,0.0,1.0,48,manual=0.0/auto=100.0
SC-500,2024,2a_5_5_non_vsp,B_integer,432.0,431,46,manual=432/auto=431
SC-501,2024,1b_1_7_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
SC-503,2024,1b_1_7_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
TN-502,2024,1d_9b_6,A_categorical,Yes,No,30,manual='Yes'/auto='No'
TN-502,2024,1c_7c_6,A_categorical,Yes,No,19,manual='Yes'/auto='No'
TN-502,2024,1c_7c_7,A_categorical,No,Yes,19,manual='No'/auto='Yes'
TN-504,2024,1b_1_12_ces,A_categorical,No,Yes,3,manual='No'/auto='Yes'
TN-504,2024,1b_1_13_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
TN-504,2024,1c_7c_7,A_categorical,No,Yes,21,manual='No'/auto='Yes'
TN-506,2024,1c_1_17,A_categorical,Yes,No,8,manual='Yes'/auto='No'
TN-509,2024,1d_9b_6,A_categorical,No,Yes,32,manual='No'/auto='Yes'
TN-512,2024,1a_4,C_label,"Tennessee Valley Coalition to End
Homelessness, Inc.",Tennessee Valley Coalition to End Homelessness,2,"manual='tennessee valley coalition to end homelessness, inc.'/auto='tennessee valley coalition to end homelessness'"
TN-512,2024,2a_6,A_categorical,Yes,No,75,manual='Yes'/auto='No'
TX-500,2024,2a_5_6_coverage,B_percent,0.0,1.0,46,manual=0.0/auto=100.0
TX-503,2024,1b_1_7_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
TX-600,2024,2a_5_1_non_vsp,B_integer,,1617,47,manual_blank
TX-600,2024,2a_5_1_vsp,B_integer,,268,47,manual_blank
TX-600,2024,2a_5_1_hmis,B_integer,,1744,47,manual_blank
TX-600,2024,2a_5_1_coverage,B_percent,,0.9252,47,manual_blank
TX-600,2024,2a_5_2_non_vsp,B_integer,,55,47,manual_blank
TX-600,2024,2a_5_2_vsp,B_integer,,0,47,manual_blank
TX-600,2024,2a_5_2_hmis,B_integer,,55,47,manual_blank
TX-600,2024,2a_5_2_coverage,B_percent,,1.0,47,manual_blank
TX-600,2024,2a_5_3_non_vsp,B_integer,,1277,47,manual_blank
TX-600,2024,2a_5_3_vsp,B_integer,,128,47,manual_blank
TX-600,2024,2a_5_3_hmis,B_integer,,279,47,manual_blank
TX-600,2024,2a_5_3_coverage,B_percent,,0.1986,47,manual_blank
TX-600,2024,2a_5_4_non_vsp,B_integer,,1636,47,manual_blank
TX-600,2024,2a_5_4_vsp,B_integer,,69,47,manual_blank
TX-600,2024,2a_5_4_hmis,B_integer,,1636,47,manual_blank
TX-600,2024,2a_5_4_coverage,B_percent,,0.9595,47,manual_blank
TX-600,2024,2a_5_5_non_vsp,B_integer,,2487,47,manual_blank
TX-600,2024,2a_5_5_vsp,B_integer,,0,47,manual_blank
TX-600,2024,2a_5_5_hmis,B_integer,,2487,47,manual_blank
TX-600,2024,2a_5_5_coverage,B_percent,,1.0,47,manual_blank
TX-600,2024,2a_5_6_non_vsp,B_integer,,1034,47,manual_blank
TX-600,2024,2a_5_6_vsp,B_integer,,0,47,manual_blank
TX-600,2024,2a_5_6_hmis,B_integer,,1034,47,manual_blank
TX-600,2024,2a_5_6_coverage,B_percent,,1.0,47,manual_blank
TX-600,2024,2a_6,A_categorical,,Yes,48,manual_blank
TX-600,2024,3a_1,A_categorical,,Yes,57,manual_blank
TX-600,2024,3a_2,A_categorical,,Yes,57,manual_blank
TX-600,2024,3c_1,A_categorical,,No,60,manual_blank
TX-600,2024,4a_1,A_categorical,,Yes,61,manual_blank
TX-603,2024,1b_1_7_meetings,A_categorical,Yes,,,auto_blank
TX-603,2024,1b_1_7_voted,A_categorical,Yes,,,auto_blank
TX-603,2024,1d_9b_5,A_categorical,,Yes,33,manual_blank
UT-500,2024,1c_1_9,A_categorical,Nonexistent,Yes,8,manual='Nonexistent'/auto='Yes'
UT-500,2024,1c_1_10,A_categorical,Yes,Nonexistent,8,manual='Yes'/auto='Nonexistent'
UT-500,2024,1d_9_1,A_categorical,Yes,,,auto_blank
VA-508,2024,1d_4_2_policymakers,A_categorical,Yes,,,auto_blank
VA-508,2024,1d_4_3_policymakers,A_categorical,Yes,,,auto_blank
VA-508,2024,2a_6,A_categorical,Yes,No,61,manual='Yes'/auto='No'
VA-514,2024,1b_1_11_ces,A_categorical,No,Yes,3,manual='No'/auto='Yes'
VA-514,2024,1b_1_13_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
VA-600,2024,1b_1_8_meetings,A_categorical,Nonexistet,Nonexistent,3,manual='Nonexistet'/auto='Nonexistent'
VA-604,2024,1d_4_1_policymakers,A_categorical,Yes,,,auto_blank
VA-604,2024,1d_4_1_prevent_crim,A_categorical,No,,,auto_blank
VA-604,2024,1d_4_2_policymakers,A_categorical,Yes,,,auto_blank
VA-604,2024,1d_4_2_prevent_crim,A_categorical,No,,,auto_blank
VA-604,2024,1d_4_3_policymakers,A_categorical,Yes,,,auto_blank
VA-604,2024,1d_4_3_prevent_crim,A_categorical,No,,,auto_blank
VA-604,2024,1d_9b_1,A_categorical,Yes,No,52,manual='Yes'/auto='No'
VA-604,2024,1d_9b_2,A_categorical,Yes,No,52,manual='Yes'/auto='No'
